gene_or_protein,study_bias_score
79102,14
8907,227
339779,2
83937,1
57496,3
146212,1
10486,33
133418,22
84321,2
2995,39
55768,53
140766,28
245802,5
57827,1
220972,15
29881,37
1029,34
10311,80
51073,2
3294,1
27000,57
51255,11
11075,1
79029,2
222256,37
51091,82
221074,2
9678,72
2629,4
57057,7
10881,1
10664,22
54776,36
80755,1
100885850,68
79075,8
56975,2
127833,7
25793,6
5270,18
10656,1
344658,3
55178,10
26094,65
91304,12
100505478,73
55020,6
8125,11
8602,59
128653,68
56660,12
9349,27
11074,3
440,13
3563,3
2776,19
6389,1
10615,1
29070,7
28959,10
7171,6
7471,4
286530,18
340527,1
25939,34
10308,2
353345,30
255738,66
5305,30
113174,2
340595,1
222229,6
10960,12
9870,51
146850,39
5083,18
1815,6
23504,3
3480,22
4140,21
6935,19
84219,1
80007,2
84254,19
66037,47
57102,37
84699,7
84897,4
822,1
389384,13
1745,3
8895,1
389396,2
83787,1
115827,1
9980,1
83464,75
26051,1
201780,5
55048,6
51108,4
26230,1
260434,8
8209,46
53832,4
80778,1
56156,38
196403,16
8290,38
60314,1
4714,56
115509,15
90121,2
196374,35
27130,8
441531,18
8649,17
27253,36
54617,3
51538,34
55281,1
4735,61
23152,2
80032,8
347365,29
10890,15
23429,11
10808,27
3608,20
23367,390
65010,49
3596,21
8863,3
23351,1
5209,41
6434,16
1,13
3159,16
124925,29
80821,6
202134,36
84532,7
2029,60
2079,30
827,9
718,30
55623,56
55900,3
60559,22
79173,9
27243,16
401265,1
309,1
6257,30
4123,61
8193,11
100128927,3
63877,1
51306,18
4598,28
10095,24
81790,4
285093,48
6446,37
3187,7
79183,47
9966,23
1029,67
64122,4
1805,8
3312,38
54148,2
54971,1
9491,9
120071,4
2321,89
166815,2
152185,20
2731,216
79572,43
55733,5
126669,12
8828,5
55616,1
85293,7
59307,24
116441,10
55799,1
845,6
51116,12
90861,63
64855,30
11214,34
58498,7
64067,1
23524,54
2891,13
81501,16
85236,34
129868,22
1880,1
57456,73
1607,11
84142,48
5597,1
6626,21
79673,4
199746,4
6297,24
130951,6
339965,9
388650,1
54769,7
84905,33
7404,25
79729,12
9527,2
53349,18
51804,24
23413,13
4678,12
2122,3
9700,1
5062,9
7465,3
11142,10
460,21
23650,65
57474,1
114882,30
23295,2
3229,27
3014,220
28971,144
221120,29
4669,28
283685,38
84332,12
9817,30
9045,22
6341,20
3448,1
11276,4
317762,29
4145,7
6926,63
388,2
90485,69
126433,18
55421,6
54583,2
338,24
5908,3
54737,24
26053,3
10944,42
57198,1
6919,31
6748,7
2657,25
84070,5
51678,2
5818,1
84240,1
337960,4
378108,42
9170,8
23229,2
317772,16
4625,28
28977,2
220213,14
23201,47
2868,17
400720,1
730755,56
85294,5
374897,1
140838,11
128602,2
57187,11
9669,53
4175,66
6988,20
3373,1
4868,129
3013,69
9351,13
9271,53
56623,52
5076,13
27040,87
23028,1
26586,3
9807,12
56033,39
64399,256
255520,9
130557,1
143241,1
79716,5
29781,1
146057,69
100316904,2
79036,8
43,1
694,2
55843,2
56676,49
10618,15
116159,100
91057,16
25936,1
64114,6
100529239,38
468,41
5314,1
2334,1
23116,43
6599,17
2193,3
84936,2
55759,25
6193,5
57091,31
1717,2
9500,23
83549,49
4064,15
2532,8
129642,18
22865,20
3575,18
54940,16
7314,4
29098,5
2275,7
219743,1
146059,20
202052,7
3790,40
4200,50
9255,5
8372,10
51805,16
29903,6
3638,160
11132,20
6491,1
9744,3
150082,58
148738,105
377,2
79018,3
39,319
8995,1
339175,1
169714,100
645369,24
201163,86
84514,1
7576,4
6120,79
125981,7
79899,12
253714,69
399909,18
3183,1
23560,1
778,2
126382,4
1837,2
150678,124
29083,5
114327,53
51257,1
51571,1
889,28
9666,3
167691,1
29895,68
84166,67
9124,34
5874,1
8880,5
4185,15
9274,8
5101,29
54552,27
57224,56
1366,122
6059,1
2113,138
386684,22
2844,1
3842,1
4784,1
55972,76
10743,1
10686,13
3954,93
8735,2
7529,2
55783,21
9099,14
10450,5
7046,5
6286,31
2239,23
4204,12
3336,1
64591,14
90423,182
285175,4
5552,23
9958,3
10951,4
7678,36
254778,2
2118,3
55127,1
92014,27
2550,141
4615,19
151176,15
132660,12
10983,1
283514,34
4820,12
9061,60
27237,31
374877,39
123920,3
23180,6
10959,46
2674,4
79814,11
151742,21
5434,1
84769,25
79739,26
221035,59
1877,96
23025,1
6774,1
2986,1
83844,21
219899,9
10910,1
11344,1
10838,12
10051,16
6404,1
10907,8
635,1
23170,64
10197,11
129787,82
65982,20
1163,4
346171,3
54584,8
8881,2
221472,16
51204,2
222584,26
2562,5
9794,55
91404,41
100287898,36
257364,1
5714,22
55729,1
23149,3
5550,4
6572,1
158234,94
117177,3
2944,5
65220,18
117195,78
795,3
284,48
25977,31
51147,1
491,1
1557,20
27131,3
146433,14
7993,1
6948,1
80746,6
9446,32
342132,3
284716,1
257397,2
340578,26
84141,1
146310,31
51382,69
7414,46
199221,138
57210,18
728358,4
1667,3
440387,1
9867,16
80742,18
128344,9
81894,16
163702,2
51471,98
2783,25
7171,1
90655,3
84958,142
54820,2
55026,22
23439,14
9474,1
6138,40
8328,1
255631,6
5257,58
22822,26
1620,46
9630,1
126003,128
6175,7
26136,2
5790,14
222663,15
64747,5
337972,30
54344,28
462,1
7341,19
6631,12
83860,1
6665,51
9939,13
10643,19
6635,37
152006,3
7301,6
27095,3
9830,1
3298,88
4916,2
115560,38
23151,5
838,4
9073,1
140688,15
284069,24
23246,13
4725,6
4691,11
22904,1
9912,14
114788,22
200916,2
25798,30
9724,38
203522,10
145376,1
2615,86
57447,2
285,1
9778,1
79190,12
112849,1
54578,118
7164,6
253943,1
2213,28
10871,51
3964,12
128486,2
25796,12
147841,20
84106,3
64147,3
3284,4
81619,33
65977,4
4686,62
79694,45
80829,56
55732,9
83862,5
116362,13
26046,11
283078,12
55337,14
158800,6
254528,7
139628,1
28955,20
5290,4
79077,4
84901,9
7566,2
196500,3
145781,1
23643,20
254552,11
6760,7
9444,21
3069,3
57325,4
60313,4
5311,108
23014,1
391356,1
157773,8
84340,2
59067,1
348094,7
63908,87
154064,27
9618,20
23761,22
2765,25
84294,27
11117,19
5603,39
285282,1
50515,1
83895,4
55168,40
9338,1
50674,29
3187,1
84620,60
79072,1
11149,2
139212,1
10797,1
6469,54
56254,61
54827,1
79068,12
114960,1
9883,1
1263,19
91851,113
6866,9
9908,2
23424,35
127281,8
6202,13
728833,1
285148,9
9828,38
54841,53
84233,17
114984,75
80345,1
153642,31
7412,39
9780,14
644943,13
158763,1
10161,14
115752,1
6833,1
2867,4
29896,49
79684,13
113540,63
119392,3
7216,9
56981,2
151613,35
79830,5
89891,5
9945,24
23450,4
56034,10
3442,4
25927,14
9329,85
8626,2
414060,77
729873,14
54464,5
944,24
3135,132
57414,3
5685,23
57536,23
64386,17
9184,1
79148,4
2806,36
56001,46
728343,17
58505,6
51030,150
168400,5
9726,37
344807,6
3636,13
5081,5
4586,10
726,43
54777,4
10471,5
80131,144
10110,46
51496,1
7130,22
153241,1
347688,9
2830,2
51765,14
10622,101
6638,12
8926,3
23585,2
10432,133
100526737,62
63976,48
57486,1
85300,7
65124,29
54708,100
389766,21
10584,32
6888,44
3396,15
84838,13
79648,1
23586,8
84296,58
9757,62
10279,13
10099,2
23594,10
26998,1
10391,2
54811,80
8031,4
129080,34
29965,9
338382,19
198437,37
2010,1
9058,23
64377,54
3572,5
113179,11
3093,1
4828,1
2009,31
10752,16
59271,25
58476,1
80025,3
513,8
64426,24
51645,51
79962,44
7773,4
8803,1
55640,26
85480,13
8729,14
23171,1
5554,18
5555,9
348174,2
54819,29
55907,9
83987,19
7767,18
477,296
54663,54
29086,5
26973,8
286451,3
441273,5
26166,23
1327,1
7692,11
11316,8
55243,1
26470,13
221092,6
84083,79
9293,25
54989,8
83719,6
55259,2
4924,7
3998,71
6692,110
53831,53
9675,1
55621,362
54205,2
79465,2
840,3
143684,59
210,9
6602,27
56672,25
2998,122
6228,12
23243,48
55890,1
10550,51
63874,54
8314,166
57144,19
25984,75
23179,4
84058,1
6921,2
10870,73
92822,1
57172,1
2703,4
144193,7
23417,88
283464,1
6150,1
3800,17
3633,6
2058,25
6897,26
10290,28
27043,219
57794,8
6014,21
148789,1
6000,6
339403,24
4987,42
373156,26
4864,2
9619,2
8727,1
58529,22
11080,44
643008,307
166655,12
2354,98
148362,338
84691,1
2041,13
4713,26
23362,1
9130,210
89845,42
51441,33
2744,32
6881,1
94160,6
6347,32
6233,158
171482,17
10959,1
10184,1
9283,88
55657,1
51334,1
253430,29
4540,14
375759,39
3761,175
3021,1
3020,6
9812,35
55425,39
23233,19
1641,42
6708,16
92285,14
4942,48
6389,2
166968,52
3959,140
5163,1
3059,73
1054,7
93099,30
6442,1
4705,2
55157,1
4967,10
221178,23
84310,2
2775,27
8934,1
10590,1
547,52
137492,41
2357,166
23086,1
1953,8
6659,2
90557,72
153527,10
2571,374
130827,86
3299,6
79058,24
23087,53
10439,5
400581,19
3205,27
51367,7
5156,5
1676,40
7371,27
9584,33
79625,1
87,1
121512,2
7347,2
134187,7
80142,17
114790,5
148808,6
1829,7
23154,30
53407,2
2237,118
8874,35
51077,1
103,13
337880,12
55124,26
9497,41
27336,7
6103,2
11311,3
148753,42
56925,1
7326,69
2185,104
170959,28
9997,2
10893,101
51267,6
55012,5
8745,133
7357,1
8799,6
219736,42
25782,42
6142,1
4076,27
820,7
55854,1
4053,1
8676,30
3820,10
9392,2
54458,15
54941,15
51473,3
10985,1
84971,46
10294,37
150372,12
3340,27
9493,1
2564,1
4289,22
23626,8
10410,106
80306,13
10728,3
6271,3
9528,1
4342,28
10336,11
79596,144
55723,62
336,3
50628,3
10159,1
5728,1
114770,1
10655,21
51170,26
55700,6
1839,1
2317,8
317761,72
142680,13
10776,6
1457,34
842,3
940,41
55502,26
343637,1
3899,7
1475,1
4291,5
150483,29
3982,18
1486,9
2879,7
719,27
64779,448
26608,5
10848,1
9552,4
146050,7
84725,17
51377,6
253461,4
